id,symbol,timeframe,direction,pattern_type,entry_price,sl_price,tp1_price,tp2_price,tp3_price,exit_type,status,pnl_r,pnl_percent,context_trend_before,context_was_reversal,context_swing_count_20,context_recent_direction,context_distance_from_ema,pattern_score,trend_alignment,clearance_15m,post_sl_outcome,post_sl_max_favorable_r,post_sl_time_to_tp_min,mfe_r,mae_r,signal_time,time_to_sl_min,atr_15m,free_path_r,clearance_1h,r_available,actual_rr_tp1,actual_rr_tp2,actual_rr_tp3,multi_tf_alignment,confluence_score
175,SUSDT,15m,SHORT,pinbar_sell,0.12910000,0.13079851,0.12570299,0.12570299,0.12570299,TP2_HIT,TP2_HIT,2.0000,2.6313,downtrend,f,7,bearish,-0.1944,6.00,with,,,,,4.7100,0.0000,2025-11-03 13:45:12.319669,,0.00132836,,,,2.00,2.00,2.00,,
173,BLESSUSDT,15m,LONG,pinbar_buy,0.04042000,0.03938368,0.04249264,0.04249264,0.04249264,TP2_HIT,TP2_HIT,2.0000,5.1278,uptrend,f,10,choppy,0.6633,6.00,with,0.00919000,,,,0.0000,-2.9238,2025-11-03 12:15:11.58704,,0.00102107,,,,2.00,2.00,2.00,,
171,MORPHOUSDT,15m,SHORT,pinbar_sell,1.90540000,1.92413173,1.86793654,1.86793654,1.86793654,TP2_HIT,TP2_HIT,2.0000,1.9662,downtrend,f,8,choppy,-0.5693,6.00,with,,,,,5.5414,0.0000,2025-11-03 12:00:18.529946,,0.01777243,,,,2.00,2.00,2.00,,
170,AVNTUSDT,15m,SHORT,pinbar_sell,0.58900000,0.59548125,0.57603750,0.57603750,0.57603750,TP2_HIT,TP2_HIT,2.0000,2.2008,downtrend,f,11,choppy,-0.4411,4.00,with,,,,,7.5603,0.0000,2025-11-03 12:00:17.650918,,0.00560416,,,,2.00,2.00,2.00,,
167,WUSDT,15m,SHORT,fakey_sell,0.05961000,0.06039514,0.05803971,0.05803971,0.05803971,TP2_HIT,TP2_HIT,2.0000,2.6343,downtrend,f,7,choppy,-0.9213,4.00,with,,,,,5.0692,0.0000,2025-11-03 12:00:13.228347,,0.00058381,,,,2.00,2.00,2.00,,
166,TUSDT,15m,SHORT,pinbar_sell,0.01223000,0.01231916,0.01205168,0.01205168,0.01205168,TP2_HIT,TP2_HIT,2.0000,1.4581,downtrend,t,7,choppy,-0.4524,5.00,with,0.00011000,,,,4.4863,0.0000,2025-11-03 11:45:17.918693,,0.00013054,,,,2.00,2.00,2.00,,
165,BEAMXUSDT,15m,SHORT,pinbar_sell,0.00448900,0.00454042,0.00438616,0.00438616,0.00438616,TP2_HIT,TP2_HIT,2.0000,2.2909,downtrend,f,8,bearish,-0.1216,4.00,with,0.00012900,,,,6.5150,0.0000,2025-11-03 11:30:21.66062,,0.00005139,,,,2.00,2.00,2.00,,
162,PUMPUSDT,15m,SHORT,pinbar_sell,0.00413100,0.00418241,0.00402818,0.00402818,0.00402818,TP2_HIT,TP2_HIT,2.0000,2.4890,downtrend,f,5,choppy,-0.1472,4.00,with,,,,,6.3217,0.0000,2025-11-03 11:30:18.506172,,0.00005471,,,,2.00,2.00,2.00,,
156,SUIUSDT,15m,SHORT,pinbar_sell,2.18140000,2.19949995,2.14520011,2.14520011,2.14520011,TP2_HIT,TP2_HIT,2.0000,1.6595,downtrend,t,7,bearish,-0.3848,5.00,with,0.02740000,,,,7.9890,0.0000,2025-11-03 11:30:12.019641,,0.01799982,,,,2.00,2.00,2.00,,
148,MELANIAUSDT,15m,SHORT,fakey_sell,0.10870000,0.11105873,0.10398254,0.10398254,0.10398254,TP2_HIT,TP2_HIT,2.0000,4.3399,downtrend,f,11,choppy,-0.5758,6.00,with,0.00350000,,,,4.6635,0.0000,2025-11-03 10:00:12.188621,,0.00119577,,,,2.00,2.00,2.00,,
147,LPTUSDT,15m,SHORT,fakey_sell,5.06600000,5.17929568,4.83940864,4.83940864,4.83940864,TP2_HIT,TP2_HIT,2.0000,4.4728,downtrend,t,9,bullish,-0.3566,7.00,with,0.29800000,,,,2.7362,0.0000,2025-11-03 08:30:14.785544,,0.06098560,,,,2.00,2.00,2.00,,
136,AXLUSDT,15m,SHORT,pinbar_sell,0.16630000,0.16818848,0.16252304,0.16252304,0.16252304,TP2_HIT,TP2_HIT,2.0000,2.2712,downtrend,f,6,choppy,-0.8731,7.00,with,0.00030000,,,,4.1833,0.0000,2025-11-03 07:45:14.191041,,0.00162826,,,,2.00,2.00,2.00,,
131,SAPIENUSDT,15m,SHORT,pinbar_sell,0.14742000,0.14984651,0.14256699,0.14256699,0.14256699,TP2_HIT,TP2_HIT,2.0000,3.2920,downtrend,f,6,choppy,-2.2516,4.00,with,,,,,3.6513,0.0000,2025-11-03 05:15:16.834195,,0.00195502,,,,2.00,2.00,2.00,,
130,4USDT,15m,SHORT,pinbar_sell,0.08268000,0.09094585,0.06780148,0.06780148,0.06780148,TP2_HIT,TP2_HIT,1.8000,17.9953,downtrend,f,10,bearish,-2.4913,5.00,with,0.00062000,,,,3.5870,0.0000,2025-11-03 04:15:15.650323,,0.00228615,,,,1.80,1.80,1.80,,
128,MYXUSDT,15m,SHORT,fakey_sell,2.06700000,2.11723790,1.96652420,1.96652420,1.96652420,TP2_HIT,TP2_HIT,2.0000,4.8609,downtrend,f,10,bearish,-1.4365,4.00,with,0.05800000,,,,4.2796,0.0000,2025-11-03 03:15:16.659794,,0.03079299,,,,2.00,2.00,2.00,,
121,ASRUSDT,15m,SHORT,pinbar_sell,1.52800000,1.54396111,1.49607777,1.49607777,1.49607777,TP2_HIT,TP2_HIT,2.0000,2.0892,downtrend,f,7,choppy,-0.3209,5.00,with,0.14600000,,,,7.4556,0.0000,2025-11-02 22:15:13.583927,,0.01320371,,,,2.00,2.00,2.00,,
112,TUSDT,15m,LONG,pinbar_buy,0.01335000,0.01313416,0.01378168,0.01378168,0.01378168,TP2_HIT,TP2_HIT,2.0000,3.2336,uptrend,f,6,bullish,0.0486,5.00,with,,,,,0.0000,-7.0423,2025-11-02 21:15:14.575151,,0.00028613,,,,2.00,2.00,2.00,,
106,ASTERUSDT,15m,LONG,pinbar_buy,1.17030000,1.12773248,1.24692154,1.24692154,1.24692154,TP2_HIT,TP2_HIT,1.8000,6.5472,uptrend,t,6,bullish,6.3984,5.00,with,,,,,0.0000,-6.0516,2025-11-02 16:45:12.532912,,0.04389174,,,,1.80,1.80,1.80,,
105,HANAUSDT,15m,SHORT,pinbar_sell,0.02994000,0.03101837,0.02799894,0.02799894,0.02799894,TP2_HIT,TP2_HIT,1.8000,6.4832,downtrend,t,10,bearish,-3.5334,4.00,with,,,,,7.0384,0.0000,2025-11-02 16:15:14.09762,,0.00056123,,,,1.80,1.80,1.80,,
104,AIOTUSDT,15m,SHORT,pinbar_sell,0.63050000,0.64910779,0.59328441,0.59328441,0.59328441,TP2_HIT,TP2_HIT,2.0000,5.9026,downtrend,t,12,bullish,-1.1711,6.00,with,0.17900000,,,,4.9603,0.0000,2025-11-02 14:45:11.416529,,0.01102598,,,,2.00,2.00,2.00,,
100,DOODUSDT,15m,SHORT,pinbar_sell,0.00724700,0.00730221,0.00713659,0.00713659,0.00713659,TP2_HIT,TP2_HIT,2.0000,1.5237,downtrend,f,9,bearish,-0.2154,5.00,with,,,,,18.5836,0.0000,2025-11-02 12:30:16.40804,,0.00005735,,,,2.00,2.00,2.00,,
99,ZROUSDT,15m,LONG,fakey_buy,1.66550000,1.64743247,1.70163506,1.70163506,1.70163506,TP2_HIT,TP2_HIT,2.0000,2.1696,uptrend,f,9,choppy,0.2198,7.00,with,,,,,0.0000,-13.2115,2025-11-02 10:15:14.688834,,0.01522510,,,,2.00,2.00,2.00,,
96,SEIUSDT,15m,LONG,pinbar_buy,0.19650000,0.19571370,0.19807260,0.19807260,0.19807260,TP2_HIT,TP2_HIT,2.0000,0.8003,uptrend,f,6,bullish,0.0116,3.00,with,,,,,0.0000,-37.1360,2025-11-02 09:00:13.556781,,0.00095433,,,,2.00,2.00,2.00,,
88,PROVEUSDT,15m,SHORT,pinbar_sell,0.67540000,0.68072163,0.66475674,0.66475674,0.66475674,TP2_HIT,TP2_HIT,2.0000,1.5758,downtrend,t,8,bearish,-0.2654,6.00,with,0.00470000,,,,16.4611,0.0000,2025-11-02 02:45:14.954089,,0.00407210,,,,2.00,2.00,2.00,,
85,CAKEUSDT,15m,LONG,fakey_buy,2.50890000,2.49441853,2.53786294,2.53786294,2.53786294,TP2_HIT,TP2_HIT,2.0000,1.1544,uptrend,t,6,bullish,0.1099,3.00,with,0.10100000,,,,0.0000,-21.5448,2025-11-02 01:15:12.357007,,0.00960490,,,,2.00,2.00,2.00,,
80,RECALLUSDT,15m,SHORT,pinbar_sell,0.30580000,0.31248187,0.29243627,0.29243627,0.29243627,TP2_HIT,TP2_HIT,2.0000,4.3701,downtrend,f,11,choppy,-0.0205,5.00,with,0.00210000,,,,12.7360,0.0000,2025-11-01 20:45:12.776128,,0.00427289,,,,2.00,2.00,2.00,,
76,DOODUSDT,15m,SHORT,pinbar_sell,0.00782900,0.00793298,0.00762105,0.00762105,0.00762105,TP2_HIT,TP2_HIT,2.0000,2.6563,downtrend,t,10,bearish,-0.3554,4.00,with,0.00031000,,,,17.3687,0.0000,2025-11-01 18:45:14.69763,,0.00009658,,,,2.00,2.00,2.00,,
73,DEGOUSDT,15m,SHORT,pinbar_sell,0.85620000,0.86345199,0.84169602,0.84169602,0.84169602,TP2_HIT,TP2_HIT,2.0000,1.6940,downtrend,f,8,choppy,0.0282,5.00,with,0.04060000,,,,20.1186,0.0000,2025-11-01 12:15:18.173933,,0.00817330,,,,2.00,2.00,2.00,,
72,EIGENUSDT,15m,SHORT,pinbar_sell,0.90940000,0.91732470,0.89355061,0.89355061,0.89355061,TP2_HIT,TP2_HIT,2.0000,1.7428,sideways,t,8,bearish,-0.2716,5.00,neutral,,,,,18.5496,0.0000,2025-11-01 12:15:10.845155,,0.00708232,,,,2.00,2.00,2.00,,
71,OPUSDT,15m,LONG,fakey_buy,0.40910000,0.40399677,0.41930645,0.41930645,0.41930645,TP2_HIT,TP2_HIT,2.0000,2.4949,uptrend,f,8,bullish,0.8553,9.00,with,0.02730000,,,,0.0000,-12.9918,2025-11-01 11:45:16.666611,,0.00234409,,,,2.00,2.00,2.00,,
69,VIRTUALUSDT,15m,LONG,pinbar_buy,1.76050000,1.72403905,1.83342189,1.83342189,1.83342189,TP2_HIT,TP2_HIT,2.0000,4.1421,uptrend,f,11,bullish,0.4761,6.00,with,,,,,0.0000,-9.4622,2025-11-01 10:00:17.50381,,0.04786982,,,,2.00,2.00,2.00,,
66,DOTUSDT,15m,LONG,fakey_buy,2.90100000,2.87028421,2.96243158,2.96243158,2.96243158,TP2_HIT,TP2_HIT,2.0000,2.1176,uptrend,f,4,choppy,0.3484,9.00,with,0.00600000,,,,0.0000,-12.5017,2025-11-01 08:00:17.641851,,0.01238597,,,,2.00,2.00,2.00,,
65,DASHUSDT,15m,LONG,pinbar_buy,62.52000000,58.88639273,69.06049309,69.06049309,69.06049309,TP2_HIT,TP2_HIT,1.8000,10.4614,uptrend,f,9,bullish,5.3306,4.00,with,,,,,16.6446,0.0000,2025-11-01 08:00:13.040043,,1.64535757,,,,1.80,1.80,1.80,,
61,ETHFIUSDT,15m,LONG,pinbar_buy,0.98930000,0.98211898,1.00366204,1.00366204,1.00366204,TP2_HIT,TP2_HIT,2.0000,1.4517,uptrend,t,7,bearish,0.1568,3.00,with,0.00830000,,,,0.0000,-16.7107,2025-11-01 06:00:18.419781,,0.00927006,,,,2.00,2.00,2.00,,
54,ZROUSDT,15m,LONG,pinbar_buy,1.55420000,1.53920911,1.58418177,1.58418177,1.58418177,TP2_HIT,TP2_HIT,2.0000,1.9291,uptrend,f,7,bullish,0.3867,3.00,with,0.10140000,,,,0.0000,-9.9127,2025-11-01 02:45:16.520518,,0.00930296,,,,2.00,2.00,2.00,,
51,ZENUSDT,15m,LONG,fakey_buy,15.90000000,14.22942382,18.90703712,18.90703712,18.90703712,TP2_HIT,TP2_HIT,1.8000,18.9122,uptrend,f,5,bullish,11.7806,7.00,with,,,,,3.2001,0.0000,2025-11-01 01:30:13.575494,,0.43192059,,,,1.80,1.80,1.80,,
49,ETHFIUSDT,15m,LONG,pinbar_buy,0.96560000,0.95473245,0.98733511,0.98733511,0.98733511,TP2_HIT,TP2_HIT,2.0000,2.2509,uptrend,t,5,bullish,0.5824,3.00,with,0.03200000,,,,0.0000,-10.2875,2025-11-01 00:45:16.489596,,0.01022518,,,,2.00,2.00,2.00,,
46,PIPPINUSDT,15m,LONG,fakey_buy,0.03769000,0.03479349,0.04290372,0.04290372,0.04290372,TP2_HIT,TP2_HIT,1.8000,13.8332,uptrend,f,7,bullish,5.2242,9.00,with,0.00127000,,,,0.0000,-2.4823,2025-10-31 18:45:16.137815,,0.00142170,,,,1.80,1.80,1.80,,
43,KDAUSDT,15m,SHORT,pinbar_sell,0.04810000,0.04898650,0.04632700,0.04632700,0.04632700,TP2_HIT,TP2_HIT,2.0000,3.6861,downtrend,t,8,bullish,-0.0521,5.00,with,0.00366000,,,,16.6610,0.0000,2025-10-31 15:45:17.484298,,0.00078833,,,,2.00,2.00,2.00,,
40,ARCUSDT,15m,LONG,pinbar_buy,0.01522000,0.01446100,0.01658619,0.01658619,0.01658619,TP2_HIT,TP2_HIT,1.8000,8.9763,uptrend,f,5,bullish,1.1858,4.00,with,0.00026000,,,,17.8788,0.0000,2025-10-31 14:00:12.672961,,0.00036332,,,,1.80,1.80,1.80,,
39,PENGUUSDT,15m,SHORT,fakey_sell,0.01859000,0.01906318,0.01764364,0.01764364,0.01764364,TP2_HIT,TP2_HIT,2.0000,5.0907,downtrend,f,8,choppy,-0.3531,2.00,with,,,,,7.2721,0.0000,2025-10-31 13:30:13.441779,,0.00016060,,,,2.00,2.00,2.00,,
38,RECALLUSDT,15m,SHORT,pinbar_sell,0.30590000,0.31149576,0.29470849,0.29470849,0.29470849,TP2_HIT,TP2_HIT,2.0000,3.6586,downtrend,f,10,bearish,-1.0958,4.00,with,,,,,13.2600,0.0000,2025-10-31 12:30:15.79955,,0.00531919,,,,2.00,2.00,2.00,,
37,CHRUSDT,15m,SHORT,ppr_sell,0.07590000,0.07678378,0.07413243,0.07413243,0.07413243,TP2_HIT,TP2_HIT,2.0000,2.3288,downtrend,t,4,bullish,-0.3643,8.00,with,0.00070000,,,,8.3731,0.0000,2025-10-31 12:15:18.598622,,0.00061262,,,,2.00,2.00,2.00,,
36,ICNTUSDT,15m,LONG,pinbar_buy,0.27210000,0.24999148,0.31631704,0.31631704,0.31631704,TP2_HIT,TP2_HIT,2.0000,16.2503,uptrend,t,9,choppy,2.4302,4.00,with,0.02260000,,,,1.4474,0.0000,2025-10-31 11:15:15.417624,,0.01402840,,,,2.00,2.00,2.00,,
28,ZORAUSDT,15m,SHORT,fakey_sell,0.07342000,0.07481922,0.07062155,0.07062155,0.07062155,TP2_HIT,TP2_HIT,3.0000,5.7173,downtrend,f,9,choppy,-1.6255,3.00,with,,,,,9.9413,0.0000,2025-10-31 08:15:19.211439,,0.00069742,,,,2.00,2.00,2.00,,
24,ONUSDT,15m,SHORT,pinbar_sell,0.13756000,0.14067682,0.13132636,0.13132636,0.13132636,TP2_HIT,TP2_HIT,3.0000,6.7974,downtrend,t,10,bullish,-0.3816,3.00,with,,,,,9.3364,0.0000,2025-10-31 06:00:19.197265,,0.00222274,,,,2.00,2.00,2.00,,
23,SYRUPUSDT,15m,LONG,pinbar_buy,0.42145000,0.41797629,0.42839743,0.42839743,0.42839743,TP3_HIT,TP2_HIT,3.4000,2.8024,uptrend,t,10,choppy,0.4874,4.00,with,0.01034000,,,,0.0000,-3.5841,2025-10-31 03:45:16.473604,,0.00494572,,,,2.00,2.00,2.00,,
